SPEAKER,DATE,TITLE,CITATION,URL,Attitude,Merged_Text
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, We want to be able to sell more goods from Mexico and the United States
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"Just as Enrique once studied in our country, we want more Mexicans studying in the United States, and we want more American students studying here in Mexico"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"And this, in part, reflects the economic progress and greater opportunities here in Mexico"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," And given the progress that we're seeing here in Mexico, I see so many opportunities to continue to deepen the extraordinary friendship and common bond that we share between our two great nations and our two great peoples"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,Border Security/Mexico-U
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," To the President of Mexico, we welcome gladly that the agenda is broadened"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," We want to broaden our relation to include different areas, and we want to specially emphasize our relation on the trade relation potential between Mexico and the U"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, and Mexico in the area of trade and commerce
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," We need to identify the areas where we can supplement each other's production of goods and exports and goods from Mexico to the world, because these products have a high content of U"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"As I have stated, this means that if Mexico does well in its productive capabilities—that is to say, by creating more labor and its capability to export more products—the U"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," Well, first of all, just on the security issue, I think it's natural that a new administration here in Mexico is looking carefully at how it's going to approach what has obviously been a serious problem"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," And we will interact with them in ways that are appropriate, respecting that ultimately, Mexico has to deal with its problems internally and we have to deal with ours as well"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," If a Republican President replaces me, there's still going to be great bonds between Mexico and the United States because not just the geography, but friendship and our interactions"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," We live in a world that is changing rapidly, and in both the United States and in Mexico we can't be caught flatfooted as the world advances"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," Some of it, by the way, is not simply securing the United States from illegal traffic, some of it is also improving the infrastructure, which we talked about, for commerce to be able to come in smoothly, which creates jobs and helps our businesses both in the United States and in Mexico"
